path,sha256,bytes
toxictool_bench/results/leakage_free_defense_semantic_schema_iclr2027_severity_summary.csv,bd70335113248f3eddf9303cb0971fe1d10aef60dd058cb141fb6d8c7db35360,5508
toxictool_bench/results/leakage_free_defense_semantic_schema_iclr2027_summary.csv,eb56bbeb63dbf5111a218740fea2a143360781767e1551b537a79dad61ba63a9,597
toxictool_bench/results/numerical_cross_model_bootstrap_ci.csv,e3a94085dbec04414bdc8ec545e3abc656e11a930d83c7c538a29cd1f1cab352,5663
toxictool_bench/results/numerical_gpt_bootstrap_ci.csv,845fec93d9bbddb9b0d4fc8479332623495d6dcd2f99dcfa11345afc088ad756,3012
toxictool_bench/results/paper_run_manifest.csv,802367fff6ebf792516ed24a17b5308a2e467dad00eab83d1268b7173bc266a1,10228
toxictool_bench/results/poison_type_summary.csv,ee3725f548c0aebf8589c2604e703748087ce0416a70ba30039412e533dd332d,3450
toxictool_bench/results/public_cross_model_numerical_summary.csv,9c8e6a0354b424302c6b07cf36018cdfa235479d089637941bf32e67c6de277b,287
toxictool_bench/results/public_cross_model_semantic_schema_summary.csv,ede3dcc6a07d9606dc19e812a117d633269968a654885c319338a4ddc3f7d094,305
toxictool_bench/results/public_poison_type_summary.csv,e1785f0cd162db2cb7d689728bca2c9ede79f72f23861d046f3a71c30e7bcbac,237
toxictool_bench/results/semantic_schema_cross_model_bootstrap_ci.csv,f61f70a8051eb6c6b1c13a18cd669112e768a90f52c539cd42df0376c15fd0b9,4145
toxictool_bench/results/semantic_schema_cross_model_poison_summary.csv,0db06f12d7e3d2cd4fe4547f994e39e8789dd6ebb306746bb3546902ea166c3d,5577
toxictool_bench/results/semantic_schema_cross_model_severity_summary.csv,fd163a23e4eb810cf55222fef0b60285bdf330c5c65389b62555650002183889,6306
toxictool_bench/results/semantic_schema_cross_model_summary.csv,96c04989647b3c4a84f40be2f1e4e6b9f1767aaae2b1eb8362248bd31944b492,1308
toxictool_bench/results/semantic_schema_poison_summary.csv,13d39d3a146adcaf2d65c84af813e0eda4f65811168ad5ad3d4acfc2eac7c83b,2008
toxictool_bench/results/semantic_schema_summary.csv,790f532fd98e246f36ba2c2e929f2be84844d30fa4988adca8bb17c223d6e489,447
toxictool_bench/results/strict_scorer_author_audit_comparison.csv,241d5832c2bfebaed92b890ebe4f44869bc5bdced9f8a568b091e99191800396,12037
toxictool_bench/results/verification_stress_manifest.csv,37d981707efa0d63777b8058c81610c646c7be0c6e6552b64cdf006e136a8cbe,74558
toxictool_bench/results/verification_stress_summary.csv,00840cb0889c40c79542645bce9a3fdd981b5098da1eb9e0a0b37f0b466af786,5448
toxictool_bench/tasks/numerical_expanded.jsonl,94411b471e35fd1f031bee3ef612d54b1877b6071111476fb674a40fcaff0864,14663
toxictool_bench/tasks/numerical_iclr2027.jsonl,e2cdb5b196c8dda35c0fc3a140902839560ac6627367bbe0c5f0c138af815a38,27262
toxictool_bench/tasks/numerical_iclr2027_stratified20.jsonl,9a522afbe2eaad92d34c0afc291334ecc27191f42e8a4e466f3552172cc1598e,9851
toxictool_bench/tasks/realistic_extension_iclr2027.jsonl,417a96a1227654c1e9230bc393d16ee0945bf5d55202b0f37f8c76b4b300cb5c,8581
toxictool_bench/tasks/semantic_schema.jsonl,07c950bf180ec9a8b9d235579e69c3bc792da3d8688d4503482f91467b73d944,15177
toxictool_bench/tasks/semantic_schema_iclr2027.jsonl,5ac04d5cba80e92c2fb1f9f43daec779e7769b647e20f0bddbed17cbd6c4bf36,34899
toxictool_bench/tasks/semantic_schema_iclr2027_stratified10.jsonl,1472db231ac314d082139276087fc6bf06c831ff11f3fafd679d0feb22d67be3,6831
