suite,poison_probability,adapter,start_index,limit,path
numerical_iclr2027,1.0,langgraph_react_double_pass,40,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-171208_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_double_pass,45,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-171600_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_double_pass,50,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-171848_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_double_pass,55,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-172406_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-172840_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-173215_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,10,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-173547_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,15,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-173916_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,20,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-174318_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,25,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-174739_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,30,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-175040_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,35,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-175407_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,40,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-175913_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,45,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-180305_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,50,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-180811_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
numerical_iclr2027,1.0,langgraph_react_guarded,55,5,toxictool_bench/results/verification_stress/numerical_iclr2027/p100/20260830-181335_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-154515_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-154724_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-155057_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-155337_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-155619_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-155943_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-160225_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-160600_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-161004_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-161440_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-161808_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_verification_only,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-162205_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-162605_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-163009_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-163323_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-163726_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-164228_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-164527_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-164929_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-165437_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-165902_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-170421_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-170837_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_double_pass,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-171329_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-171740_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-172138_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-172514_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-172904_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-173411_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-173753_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-174248_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-174646_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-174958_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-175338_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-175835_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.25,langgraph_react_guarded,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p025/20260830-180216_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-180730_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-181143_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-181600_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-181845_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-182144_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-182529_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-182755_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-183547_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-183926_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-184612_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-185020_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_verification_only,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-185405_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-185839_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-190208_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-190549_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-191015_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-191437_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-191850_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-192313_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-192749_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-193251_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-193717_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-194206_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_double_pass,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-194616_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-195020_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-195314_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-195738_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-200028_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-200819_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-201304_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-201623_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-202139_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-202505_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-202951_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-203339_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.5,langgraph_react_guarded,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p050/20260830-203801_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-183216_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-183430_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-183818_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-184238_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-184639_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-185030_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-185402_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-185930_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-190348_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-190747_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-191426_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_verification_only,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-191840_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-192345_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-192738_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-193125_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-193348_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-193737_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-194250_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-194740_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-195212_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-195601_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-200024_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-200448_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_double_pass,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-200901_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-201407_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-201800_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-202044_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-202434_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-202927_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-203336_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-203806_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-204127_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-204629_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-205014_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,0.75,langgraph_react_guarded,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-205332_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
